"surveyID","bdod_0.5cm_mean","cec_0.5cm_mean","cfvo_0.5cm_mean","clay_0.5cm_mean","nitrogen_0.5cm_mean","ocd_0.5cm_mean","phh2o_0.5cm_mean","sand_0.5cm_mean","silt_0.5cm_mean","soc_0.5cm_mean","Water","Mangroves","Grassland","Buildings","Herb Wetland","Tree cover","Cropland","Bare","Shrubland","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Lat","Long","b1","Year","NPP_y","Npp_QC","Yearly_NDVI","Yearly_leaf_area_index_high_vegetation","Yearly_leaf_area_index_low_vegetation","Herb.Wetland.2","Tree.cover.2","Herb.Wetland.1","Tree.cover.1","Herb.Wetland","Tree.cover","col.names"
"Anjos_Site 1_Microstachys_serrulata_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.346938775510204,NA,NA,0.306122448979592,0.244897959183673,NA,0.102040816326531,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983807,-48.301442,0.986974999308586,2023,0.868075,15.75,6124.25,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Microstachys_serrulata_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.346938775510204,NA,NA,0.306122448979592,0.244897959183673,NA,0.102040816326531,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983807,-48.301442,0.986974999308586,2024,0.697675,16.5,5449.07954545455,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Microstachys_serrulata_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.346938775510204,NA,NA,0.306122448979592,0.244897959183673,NA,0.102040816326531,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983807,-48.301442,0.986974999308586,2025,0.9863,13.5,6133.56818181818,1.8413255899727,2.42157988271051,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2002,0.6677,17.5,5515.23863636364,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2003,1.023075,16,5777.57954545455,1.8559541264121,2.4293656000305,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2004,0.96445,17.5,5601.5652173913,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2005,0.9872,23.5,5782.45454545455,1.88144254637837,2.44419919291738,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2006,1.107975,27.75,5949.76136363636,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2007,0.9932,19.25,5662.26136363636,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2008,0.9545,18.5,5813.19318181818,1.83086186045736,2.41570071720386,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2009,1.0713,28,6184.55434782609,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2010,1.04045,14.5,5586.78409090909,1.88092900882446,2.44381231126775,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2011,1.06755,19.5,6126.81818181818,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2012,1.078375,9,6130.18181818182,1.8523022438341,2.42750715625052,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2013,1.045475,19.5,6133.38043478261,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2014,0.9613,9.5,5775.01136363636,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2015,0.94175,12.5,6267.92045454545,1.865480014407,2.43486302402473,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2016,1.014575,21.5,5826.54545454545,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2017,1.095375,21,6114.07954545455,1.87550863351135,2.44053695178679,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2018,1.0958,19.75,6356.55434782609,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2019,1.032875,14.5,5947.93181818182,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2020,1.0401,13.5,5919.86363636364,1.84241292270732,2.42214547432446,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2021,0.793575,20.25,5726.89772727273,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2022,0.92775,14.75,6177.36363636364,1.88512806946775,2.44626766372281,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2023,0.868075,15.75,6124.25,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2024,0.697675,16.5,5449.07954545455,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Ouratea_spectabilis_Survey 1",130.25,92.75,14.5,366.75,1330.5,253,51.75,449.25,184,205.5,NA,NA,0.34,NA,NA,0.3,0.26,NA,0.1,216.75,123.25,68,1732,292.75,113,179.75,231,193.5,231,189.25,1461.25,279,9,80.5,748.75,33,703.75,53,-18.983868,-48.301596,0.986974999308586,2025,0.9863,13.5,6133.56818181818,1.8413255899727,2.42157988271051,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2002,0.671,17.6666666666667,5680.16666666667,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2003,1.02653333333333,16,6019.07575757576,1.8559541264121,2.4293656000305,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2004,0.951533333333333,16,5720.36231884058,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2005,0.982766666666667,23.3333333333333,5985.31818181818,1.88144254637837,2.44419919291738,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2006,1.0975,26,6154.78787878788,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2007,0.995633333333333,17.3333333333333,5855.72727272727,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2008,0.9555,19,5953.25757575758,1.83086186045736,2.41570071720386,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2009,1.0709,28.3333333333333,6322.88405797101,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2010,1.0423,15,5735.78787878788,1.88092900882446,2.44381231126775,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2011,1.0693,17.3333333333333,6298.90909090909,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2012,1.07446666666667,8.33333333333333,6282,1.8523022438341,2.42750715625052,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2013,1.05746666666667,18.6666666666667,6268.8115942029,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2014,0.9655,9.66666666666667,5985.69696969697,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2015,0.930833333333333,12.3333333333333,6484.24242424242,1.865480014407,2.43486302402473,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2016,1.02223333333333,19.6666666666667,5961.80303030303,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2017,1.094,20.6666666666667,6320.66666666667,1.87550863351135,2.44053695178679,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2018,1.10296666666667,19.6666666666667,6523.8115942029,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2019,1.03546666666667,12.6666666666667,6126.87878787879,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2020,1.0523,15.6666666666667,6091.48484848485,1.84241292270732,2.42214547432446,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2021,0.793266666666667,19.6666666666667,5828.06060606061,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2022,0.9401,14.3333333333333,6378.93939393939,1.88512806946775,2.44626766372281,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2023,0.8704,15.3333333333333,6329.88405797101,1.86241868382571,2.43332224137996,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2024,0.706066666666667,14.6666666666667,5621.54545454545,1.86229909382079,2.43325315494401,NA,NA,NA,NA,NA,NA,NA
"Anjos_Site 1_Palicourea_rigida_Survey 1",130.333333333333,92,14.3333333333333,366,1335.33333333333,254.333333333333,52,449.666666666667,184.333333333333,210.333333333333,NA,NA,0.346938775510204,NA,NA,0.285714285714286,0.26530612244898,NA,0.102040816326531,216.666666666667,123,68,1731,292.666666666667,113,179.666666666667,230.666666666667,193.333333333333,230.666666666667,189,1462.66666666667,279,9,80.6666666666667,749,33,689,53,-18.983868,-48.302058,0.986833333969116,2025,0.982866666666667,12.6666666666667,6293.28787878788,1.8413255899727,2.42157988271051,NA,NA,NA,NA,NA,NA,NA
